Provice;Country;Lat;Long;Date;Confirmed
Fayette County, KY;US;38.0606;-84.4803;2/13/20;0
Fayette County, KY;US;38.0606;-84.4803;2/14/20;0
Fayette County, KY;US;38.0606;-84.4803;2/15/20;0
Fayette County, KY;US;38.0606;-84.4803;2/16/20;0
Fayette County, KY;US;38.0606;-84.4803;2/17/20;0
Fayette County, KY;US;38.0606;-84.4803;2/18/20;0
Fayette County, KY;US;38.0606;-84.4803;2/19/20;0
Fayette County, KY;US;38.0606;-84.4803;2/20/20;0
Fayette County, KY;US;38.0606;-84.4803;2/21/20;0
Fayette County, KY;US;38.0606;-84.4803;2/22/20;0
Fayette County, KY;US;38.0606;-84.4803;2/23/20;0
Fayette County, KY;US;38.0606;-84.4803;2/24/20;0
Fayette County, KY;US;38.0606;-84.4803;2/25/20;0
Fayette County, KY;US;38.0606;-84.4803;2/26/20;0
Fayette County, KY;US;38.0606;-84.4803;2/27/20;0
Fayette County, KY;US;38.0606;-84.4803;2/28/20;0
Fayette County, KY;US;38.0606;-84.4803;2/29/20;0
Fayette County, KY;US;38.0606;-84.4803;3/1/20;0
Fayette County, KY;US;38.0606;-84.4803;3/2/20;0
Fayette County, KY;US;38.0606;-84.4803;3/3/20;0
Fayette County, KY;US;38.0606;-84.4803;3/4/20;0
Fayette County, KY;US;38.0606;-84.4803;3/5/20;0
Fayette County, KY;US;38.0606;-84.4803;3/6/20;1
Fayette County, KY;US;38.0606;-84.4803;3/7/20;1
Floyd County, GA;US;34.2829;-85.2308;1/22/20;0
Floyd County, GA;US;34.2829;-85.2308;1/23/20;0
Floyd County, GA;US;34.2829;-85.2308;1/24/20;0
Floyd County, GA;US;34.2829;-85.2308;1/25/20;0
Floyd County, GA;US;34.2829;-85.2308;1/26/20;0
Floyd County, GA;US;34.2829;-85.2308;1/27/20;0
Floyd County, GA;US;34.2829;-85.2308;1/28/20;0
Floyd County, GA;US;34.2829;-85.2308;1/29/20;0
Floyd County, GA;US;34.2829;-85.2308;1/30/20;0
Floyd County, GA;US;34.2829;-85.2308;1/31/20;0
Floyd County, GA;US;34.2829;-85.2308;2/1/20;0
Floyd County, GA;US;34.2829;-85.2308;2/2/20;0
Floyd County, GA;US;34.2829;-85.2308;2/3/20;0
Floyd County, GA;US;34.2829;-85.2308;2/4/20;0
Floyd County, GA;US;34.2829;-85.2308;2/5/20;0
Floyd County, GA;US;34.2829;-85.2308;2/6/20;0
Floyd County, GA;US;34.2829;-85.2308;2/7/20;0
Floyd County, GA;US;34.2829;-85.2308;2/8/20;0
Floyd County, GA;US;34.2829;-85.2308;2/9/20;0
Floyd County, GA;US;34.2829;-85.2308;2/10/20;0
Floyd County, GA;US;34.2829;-85.2308;2/11/20;0
Floyd County, GA;US;34.2829;-85.2308;2/12/20;0
Floyd County, GA;US;34.2829;-85.2308;2/13/20;0
Floyd County, GA;US;34.2829;-85.2308;2/14/20;0
Floyd County, GA;US;34.2829;-85.2308;2/15/20;0
Floyd County, GA;US;34.2829;-85.2308;2/16/20;0
Floyd County, GA;US;34.2829;-85.2308;2/17/20;0
Floyd County, GA;US;34.2829;-85.2308;2/18/20;0
Floyd County, GA;US;34.2829;-85.2308;2/19/20;0
Floyd County, GA;US;34.2829;-85.2308;2/20/20;0
Floyd County, GA;US;34.2829;-85.2308;2/21/20;0
Floyd County, GA;US;34.2829;-85.2308;2/22/20;0
Floyd County, GA;US;34.2829;-85.2308;2/23/20;0
Floyd County, GA;US;34.2829;-85.2308;2/24/20;0
Floyd County, GA;US;34.2829;-85.2308;2/25/20;0
Floyd County, GA;US;34.2829;-85.2308;2/26/20;0
Floyd County, GA;US;34.2829;-85.2308;2/27/20;0
Floyd County, GA;US;34.2829;-85.2308;2/28/20;0
Floyd County, GA;US;34.2829;-85.2308;2/29/20;0
Floyd County, GA;US;34.2829;-85.2308;3/1/20;0
Floyd County, GA;US;34.2829;-85.2308;3/2/20;0
Floyd County, GA;US;34.2829;-85.2308;3/3/20;0
Floyd County, GA;US;34.2829;-85.2308;3/4/20;0
Floyd County, GA;US;34.2829;-85.2308;3/5/20;0
Floyd County, GA;US;34.2829;-85.2308;3/6/20;1
Floyd County, GA;US;34.2829;-85.2308;3/7/20;2
Marion County, IN;US;39.8362;-86.1752;1/22/20;0
Marion County, IN;US;39.8362;-86.1752;1/23/20;0
Marion County, IN;US;39.8362;-86.1752;1/24/20;0
Marion County, IN;US;39.8362;-86.1752;1/25/20;0
Marion County, IN;US;39.8362;-86.1752;1/26/20;0
Marion County, IN;US;39.8362;-86.1752;1/27/20;0
Marion County, IN;US;39.8362;-86.1752;1/28/20;0
Marion County, IN;US;39.8362;-86.1752;1/29/20;0
Marion County, IN;US;39.8362;-86.1752;1/30/20;0
Marion County, IN;US;39.8362;-86.1752;1/31/20;0
Marion County, IN;US;39.8362;-86.1752;2/1/20;0
Marion County, IN;US;39.8362;-86.1752;2/2/20;0
Marion County, IN;US;39.8362;-86.1752;2/3/20;0
Marion County, IN;US;39.8362;-86.1752;2/4/20;0
Marion County, IN;US;39.8362;-86.1752;2/5/20;0
Marion County, IN;US;39.8362;-86.1752;2/6/20;0
Marion County, IN;US;39.8362;-86.1752;2/7/20;0
Marion County, IN;US;39.8362;-86.1752;2/8/20;0
Marion County, IN;US;39.8362;-86.1752;2/9/20;0
Marion County, IN;US;39.8362;-86.1752;2/10/20;0
Marion County, IN;US;39.8362;-86.1752;2/11/20;0
Marion County, IN;US;39.8362;-86.1752;2/12/20;0
Marion County, IN;US;39.8362;-86.1752;2/13/20;0
Marion County, IN;US;39.8362;-86.1752;2/14/20;0
Marion County, IN;US;39.8362;-86.1752;2/15/20;0
Marion County, IN;US;39.8362;-86.1752;2/16/20;0
Marion County, IN;US;39.8362;-86.1752;2/17/20;0
Marion County, IN;US;39.8362;-86.1752;2/18/20;0
Marion County, IN;US;39.8362;-86.1752;2/19/20;0
Marion County, IN;US;39.8362;-86.1752;2/20/20;0
Marion County, IN;US;39.8362;-86.1752;2/21/20;0
Marion County, IN;US;39.8362;-86.1752;2/22/20;0
Marion County, IN;US;39.8362;-86.1752;2/23/20;0
Marion County, IN;US;39.8362;-86.1752;2/24/20;0
Marion County, IN;US;39.8362;-86.1752;2/25/20;0
Marion County, IN;US;39.8362;-86.1752;2/26/20;0
Marion County, IN;US;39.8362;-86.1752;2/27/20;0
Marion County, IN;US;39.8362;-86.1752;2/28/20;0
Marion County, IN;US;39.8362;-86.1752;2/29/20;0
Marion County, IN;US;39.8362;-86.1752;3/1/20;0
Marion County, IN;US;39.8362;-86.1752;3/2/20;0
Marion County, IN;US;39.8362;-86.1752;3/3/20;0
Marion County, IN;US;39.8362;-86.1752;3/4/20;0
Marion County, IN;US;39.8362;-86.1752;3/5/20;0
Marion County, IN;US;39.8362;-86.1752;3/6/20;1
Marion County, IN;US;39.8362;-86.1752;3/7/20;1
Middlesex County, MA;US;42.4672;-71.2874;1/22/20;0
Middlesex County, MA;US;42.4672;-71.2874;1/23/20;0
Middlesex County, MA;US;42.4672;-71.2874;1/24/20;0
Middlesex County, MA;US;42.4672;-71.2874;1/25/20;0
Middlesex County, MA;US;42.4672;-71.2874;1/26/20;0
Middlesex County, MA;US;42.4672;-71.2874;1/27/20;0
Middlesex County, MA;US;42.4672;-71.2874;1/28/20;0
Middlesex County, MA;US;42.4672;-71.2874;1/29/20;0
Middlesex County, MA;US;42.4672;-71.2874;1/30/20;0
Middlesex County, MA;US;42.4672;-71.2874;1/31/20;0
Middlesex County, MA;US;42.4672;-71.2874;2/1/20;0
Middlesex County, MA;US;42.4672;-71.2874;2/2/20;0
Middlesex County, MA;US;42.4672;-71.2874;2/3/20;0
Middlesex County, MA;US;42.4672;-71.2874;2/4/20;0
Middlesex County, MA;US;42.4672;-71.2874;2/5/20;0
Middlesex County, MA;US;42.4672;-71.2874;2/6/20;0
Middlesex County, MA;US;42.4672;-71.2874;2/7/20;0
Middlesex County, MA;US;42.4672;-71.2874;2/8/20;0
Middlesex County, MA;US;42.4672;-71.2874;2/9/20;0
Middlesex County, MA;US;42.4672;-71.2874;2/10/20;0
Middlesex County, MA;US;42.4672;-71.2874;2/11/20;0
Middlesex County, MA;US;42.4672;-71.2874;2/12/20;0
Middlesex County, MA;US;42.4672;-71.2874;2/13/20;0
Middlesex County, MA;US;42.4672;-71.2874;2/14/20;0
Middlesex County, MA;US;42.4672;-71.2874;2/15/20;0
Middlesex County, MA;US;42.4672;-71.2874;2/16/20;0
Middlesex County, MA;US;42.4672;-71.2874;2/17/20;0
Middlesex County, MA;US;42.4672;-71.2874;2/18/20;0
Middlesex County, MA;US;42.4672;-71.2874;2/19/20;0
Middlesex County, MA;US;42.4672;-71.2874;2/20/20;0
Middlesex County, MA;US;42.4672;-71.2874;2/21/20;0
Middlesex County, MA;US;42.4672;-71.2874;2/22/20;0
Middlesex County, MA;US;42.4672;-71.2874;2/23/20;0
Middlesex County, MA;US;42.4672;-71.2874;2/24/20;0
Middlesex County, MA;US;42.4672;-71.2874;2/25/20;0
Middlesex County, MA;US;42.4672;-71.2874;2/26/20;0
Middlesex County, MA;US;42.4672;-71.2874;2/27/20;0
Middlesex County, MA;US;42.4672;-71.2874;2/28/20;0
Middlesex County, MA;US;42.4672;-71.2874;2/29/20;0
Middlesex County, MA;US;42.4672;-71.2874;3/1/20;0
Middlesex County, MA;US;42.4672;-71.2874;3/2/20;0
Middlesex County, MA;US;42.4672;-71.2874;3/3/20;0
Middlesex County, MA;US;42.4672;-71.2874;3/4/20;0
Middlesex County, MA;US;42.4672;-71.2874;3/5/20;0
Middlesex County, MA;US;42.4672;-71.2874;3/6/20;1
Middlesex County, MA;US;42.4672;-71.2874;3/7/20;1
Nassau County, NY;US;40.6546;-73.5594;1/22/20;0
Nassau County, NY;US;40.6546;-73.5594;1/23/20;0
Nassau County, NY;US;40.6546;-73.5594;1/24/20;0
Nassau County, NY;US;40.6546;-73.5594;1/25/20;0
Nassau County, NY;US;40.6546;-73.5594;1/26/20;0
Nassau County, NY;US;40.6546;-73.5594;1/27/20;0
Nassau County, NY;US;40.6546;-73.5594;1/28/20;0
Nassau County, NY;US;40.6546;-73.5594;1/29/20;0
Nassau County, NY;US;40.6546;-73.5594;1/30/20;0
Nassau County, NY;US;40.6546;-73.5594;1/31/20;0
Nassau County, NY;US;40.6546;-73.5594;2/1/20;0
Nassau County, NY;US;40.6546;-73.5594;2/2/20;0
Nassau County, NY;US;40.6546;-73.5594;2/3/20;0
Nassau County, NY;US;40.6546;-73.5594;2/4/20;0
Nassau County, NY;US;40.6546;-73.5594;2/5/20;0
Nassau County, NY;US;40.6546;-73.5594;2/6/20;0
Nassau County, NY;US;40.6546;-73.5594;2/7/20;0
Nassau County, NY;US;40.6546;-73.5594;2/8/20;0
Nassau County, NY;US;40.6546;-73.5594;2/9/20;0
Nassau County, NY;US;40.6546;-73.5594;2/10/20;0
Nassau County, NY;US;40.6546;-73.5594;2/11/20;0
Nassau County, NY;US;40.6546;-73.5594;2/12/20;0
Nassau County, NY;US;40.6546;-73.5594;2/13/20;0
Nassau County, NY;US;40.6546;-73.5594;2/14/20;0
Nassau County, NY;US;40.6546;-73.5594;2/15/20;0
Nassau County, NY;US;40.6546;-73.5594;2/16/20;0
Nassau County, NY;US;40.6546;-73.5594;2/17/20;0
Nassau County, NY;US;40.6546;-73.5594;2/18/20;0
Nassau County, NY;US;40.6546;-73.5594;2/19/20;0
Nassau County, NY;US;40.6546;-73.5594;2/20/20;0
Nassau County, NY;US;40.6546;-73.5594;2/21/20;0
Nassau County, NY;US;40.6546;-73.5594;2/22/20;0
Nassau County, NY;US;40.6546;-73.5594;2/23/20;0
Nassau County, NY;US;40.6546;-73.5594;2/24/20;0
Nassau County, NY;US;40.6546;-73.5594;2/25/20;0
Nassau County, NY;US;40.6546;-73.5594;2/26/20;0
Nassau County, NY;US;40.6546;-73.5594;2/27/20;0
Nassau County, NY;US;40.6546;-73.5594;2/28/20;0
Nassau County, NY;US;40.6546;-73.5594;2/29/20;0
Nassau County, NY;US;40.6546;-73.5594;3/1/20;0
Nassau County, NY;US;40.6546;-73.5594;3/2/20;0
Nassau County, NY;US;40.6546;-73.5594;3/3/20;0
Nassau County, NY;US;40.6546;-73.5594;3/4/20;0
Nassau County, NY;US;40.6546;-73.5594;3/5/20;1
Nassau County, NY;US;40.6546;-73.5594;3/6/20;1
Nassau County, NY;US;40.6546;-73.5594;3/7/20;4
Ramsey County, MN;US;44.9964;-93.0616;1/22/20;0
Ramsey County, MN;US;44.9964;-93.0616;1/23/20;0
Ramsey County, MN;US;44.9964;-93.0616;1/24/20;0
Ramsey County, MN;US;44.9964;-93.0616;1/25/20;0
Ramsey County, MN;US;44.9964;-93.0616;1/26/20;0
Ramsey County, MN;US;44.9964;-93.0616;1/27/20;0
Ramsey County, MN;US;44.9964;-93.0616;1/28/20;0
Ramsey County, MN;US;44.9964;-93.0616;1/29/20;0
Ramsey County, MN;US;44.9964;-93.0616;1/30/20;0
Ramsey County, MN;US;44.9964;-93.0616;1/31/20;0
Ramsey County, MN;US;44.9964;-93.0616;2/1/20;0
Ramsey County, MN;US;44.9964;-93.0616;2/2/20;0
Ramsey County, MN;US;44.9964;-93.0616;2/3/20;0
Ramsey County, MN;US;44.9964;-93.0616;2/4/20;0
Ramsey County, MN;US;44.9964;-93.0616;2/5/20;0
Ramsey County, MN;US;44.9964;-93.0616;2/6/20;0
Ramsey County, MN;US;44.9964;-93.0616;2/7/20;0
Ramsey County, MN;US;44.9964;-93.0616;2/8/20;0
Ramsey County, MN;US;44.9964;-93.0616;2/9/20;0
Ramsey County, MN;US;44.9964;-93.0616;2/10/20;0
Ramsey County, MN;US;44.9964;-93.0616;2/11/20;0
Ramsey County, MN;US;44.9964;-93.0616;2/12/20;0
Ramsey County, MN;US;44.9964;-93.0616;2/13/20;0
Ramsey County, MN;US;44.9964;-93.0616;2/14/20;0
Ramsey County, MN;US;44.9964;-93.0616;2/15/20;0
Ramsey County, MN;US;44.9964;-93.0616;2/16/20;0
Ramsey County, MN;US;44.9964;-93.0616;2/17/20;0
Ramsey County, MN;US;44.9964;-93.0616;2/18/20;0
Ramsey County, MN;US;44.9964;-93.0616;2/19/20;0
Ramsey County, MN;US;44.9964;-93.0616;2/20/20;0
Ramsey County, MN;US;44.9964;-93.0616;2/21/20;0
Ramsey County, MN;US;44.9964;-93.0616;2/22/20;0
Ramsey County, MN;US;44.9964;-93.0616;2/23/20;0
Ramsey County, MN;US;44.9964;-93.0616;2/24/20;0
Ramsey County, MN;US;44.9964;-93.0616;2/25/20;0
Ramsey County, MN;US;44.9964;-93.0616;2/26/20;0
Ramsey County, MN;US;44.9964;-93.0616;2/27/20;0
Ramsey County, MN;US;44.9964;-93.0616;2/28/20;0
Ramsey County, MN;US;44.9964;-93.0616;2/29/20;0
Ramsey County, MN;US;44.9964;-93.0616;3/1/20;0
Ramsey County, MN;US;44.9964;-93.0616;3/2/20;0
Ramsey County, MN;US;44.9964;-93.0616;3/3/20;0
Ramsey County, MN;US;44.9964;-93.0616;3/4/20;0
Ramsey County, MN;US;44.9964;-93.0616;3/5/20;0
Ramsey County, MN;US;44.9964;-93.0616;3/6/20;1
Ramsey County, MN;US;44.9964;-93.0616;3/7/20;1
Washoe County, NV;US;40.5608;-119.6035;1/22/20;0
Washoe County, NV;US;40.5608;-119.6035;1/23/20;0
Washoe County, NV;US;40.5608;-119.6035;1/24/20;0
Washoe County, NV;US;40.5608;-119.6035;1/25/20;0
Washoe County, NV;US;40.5608;-119.6035;1/26/20;0
Washoe County, NV;US;40.5608;-119.6035;1/27/20;0
Washoe County, NV;US;40.5608;-119.6035;1/28/20;0
Washoe County, NV;US;40.5608;-119.6035;1/29/20;0
Washoe County, NV;US;40.5608;-119.6035;1/30/20;0
Washoe County, NV;US;40.5608;-119.6035;1/31/20;0
Washoe County, NV;US;40.5608;-119.6035;2/1/20;0
Washoe County, NV;US;40.5608;-119.6035;2/2/20;0
Washoe County, NV;US;40.5608;-119.6035;2/3/20;0
Washoe County, NV;US;40.5608;-119.6035;2/4/20;0
Washoe County, NV;US;40.5608;-119.6035;2/5/20;0
Washoe County, NV;US;40.5608;-119.6035;2/6/20;0
Washoe County, NV;US;40.5608;-119.6035;2/7/20;0
Washoe County, NV;US;40.5608;-119.6035;2/8/20;0
Washoe County, NV;US;40.5608;-119.6035;2/9/20;0
Washoe County, NV;US;40.5608;-119.6035;2/10/20;0
Washoe County, NV;US;40.5608;-119.6035;2/11/20;0
Washoe County, NV;US;40.5608;-119.6035;2/12/20;0
Washoe County, NV;US;40.5608;-119.6035;2/13/20;0
Washoe County, NV;US;40.5608;-119.6035;2/14/20;0
Washoe County, NV;US;40.5608;-119.6035;2/15/20;0
Washoe County, NV;US;40.5608;-119.6035;2/16/20;0
Washoe County, NV;US;40.5608;-119.6035;2/17/20;0
Washoe County, NV;US;40.5608;-119.6035;2/18/20;0
Washoe County, NV;US;40.5608;-119.6035;2/19/20;0
Washoe County, NV;US;40.5608;-119.6035;2/20/20;0
Washoe County, NV;US;40.5608;-119.6035;2/21/20;0
Washoe County, NV;US;40.5608;-119.6035;2/22/20;0
Washoe County, NV;US;40.5608;-119.6035;2/23/20;0
Washoe County, NV;US;40.5608;-119.6035;2/24/20;0
Washoe County, NV;US;40.5608;-119.6035;2/25/20;0
Washoe County, NV;US;40.5608;-119.6035;2/26/20;0
Washoe County, NV;US;40.5608;-119.6035;2/27/20;0
Washoe County, NV;US;40.5608;-119.6035;2/28/20;0
Washoe County, NV;US;40.5608;-119.6035;2/29/20;0
Washoe County, NV;US;40.5608;-119.6035;3/1/20;0
Washoe County, NV;US;40.5608;-119.6035;3/2/20;0
Washoe County, NV;US;40.5608;-119.6035;3/3/20;0
Washoe County, NV;US;40.5608;-119.6035;3/4/20;0
Washoe County, NV;US;40.5608;-119.6035;3/5/20;0
Washoe County, NV;US;40.5608;-119.6035;3/6/20;1
Washoe County, NV;US;40.5608;-119.6035;3/7/20;1
Wayne County, PA;US;41.6739;-75.2479;1/22/20;0
Wayne County, PA;US;41.6739;-75.2479;1/23/20;0
Wayne County, PA;US;41.6739;-75.2479;1/24/20;0
Wayne County, PA;US;41.6739;-75.2479;1/25/20;0
Wayne County, PA;US;41.6739;-75.2479;1/26/20;0
Wayne County, PA;US;41.6739;-75.2479;1/27/20;0
Wayne County, PA;US;41.6739;-75.2479;1/28/20;0
Wayne County, PA;US;41.6739;-75.2479;1/29/20;0
Wayne County, PA;US;41.6739;-75.2479;1/30/20;0
Wayne County, PA;US;41.6739;-75.2479;1/31/20;0
Wayne County, PA;US;41.6739;-75.2479;2/1/20;0
Wayne County, PA;US;41.6739;-75.2479;2/2/20;0
Wayne County, PA;US;41.6739;-75.2479;2/3/20;0
Wayne County, PA;US;41.6739;-75.2479;2/4/20;0
Wayne County, PA;US;41.6739;-75.2479;2/5/20;0
Wayne County, PA;US;41.6739;-75.2479;2/6/20;0
Wayne County, PA;US;41.6739;-75.2479;2/7/20;0
Wayne County, PA;US;41.6739;-75.2479;2/8/20;0
Wayne County, PA;US;41.6739;-75.2479;2/9/20;0
Wayne County, PA;US;41.6739;-75.2479;2/10/20;0
Wayne County, PA;US;41.6739;-75.2479;2/11/20;0
Wayne County, PA;US;41.6739;-75.2479;2/12/20;0
Wayne County, PA;US;41.6739;-75.2479;2/13/20;0
Wayne County, PA;US;41.6739;-75.2479;2/14/20;0
Wayne County, PA;US;41.6739;-75.2479;2/15/20;0
Wayne County, PA;US;41.6739;-75.2479;2/16/20;0
Wayne County, PA;US;41.6739;-75.2479;2/17/20;0
Wayne County, PA;US;41.6739;-75.2479;2/18/20;0
Wayne County, PA;US;41.6739;-75.2479;2/19/20;0
Wayne County, PA;US;41.6739;-75.2479;2/20/20;0
Wayne County, PA;US;41.6739;-75.2479;2/21/20;0
Wayne County, PA;US;41.6739;-75.2479;2/22/20;0
Wayne County, PA;US;41.6739;-75.2479;2/23/20;0
Wayne County, PA;US;41.6739;-75.2479;2/24/20;0
Wayne County, PA;US;41.6739;-75.2479;2/25/20;0
Wayne County, PA;US;41.6739;-75.2479;2/26/20;0
Wayne County, PA;US;41.6739;-75.2479;2/27/20;0
Wayne County, PA;US;41.6739;-75.2479;2/28/20;0
Wayne County, PA;US;41.6739;-75.2479;2/29/20;0
Wayne County, PA;US;41.6739;-75.2479;3/1/20;0
Wayne County, PA;US;41.6739;-75.2479;3/2/20;0
Wayne County, PA;US;41.6739;-75.2479;3/3/20;0
Wayne County, PA;US;41.6739;-75.2479;3/4/20;0
Wayne County, PA;US;41.6739;-75.2479;3/5/20;0
Wayne County, PA;US;41.6739;-75.2479;3/6/20;1
Wayne County, PA;US;41.6739;-75.2479;3/7/20;1
Yolo County, CA;US;38.7646;-121.9018;1/22/20;0
Yolo County, CA;US;38.7646;-121.9018;1/23/20;0
Yolo County, CA;US;38.7646;-121.9018;1/24/20;0
Yolo County, CA;US;38.7646;-121.9018;1/25/20;0
Yolo County, CA;US;38.7646;-121.9018;1/26/20;0
Yolo County, CA;US;38.7646;-121.9018;1/27/20;0
Yolo County, CA;US;38.7646;-121.9018;1/28/20;0
Yolo County, CA;US;38.7646;-121.9018;1/29/20;0
Yolo County, CA;US;38.7646;-121.9018;1/30/20;0
Yolo County, CA;US;38.7646;-121.9018;1/31/20;0
Yolo County, CA;US;38.7646;-121.9018;2/1/20;0
Yolo County, CA;US;38.7646;-121.9018;2/2/20;0
Yolo County, CA;US;38.7646;-121.9018;2/3/20;0
Yolo County, CA;US;38.7646;-121.9018;2/4/20;0
Yolo County, CA;US;38.7646;-121.9018;2/5/20;0
Yolo County, CA;US;38.7646;-121.9018;2/6/20;0
Yolo County, CA;US;38.7646;-121.9018;2/7/20;0
Yolo County, CA;US;38.7646;-121.9018;2/8/20;0
Yolo County, CA;US;38.7646;-121.9018;2/9/20;0
Yolo County, CA;US;38.7646;-121.9018;2/10/20;0
Yolo County, CA;US;38.7646;-121.9018;2/11/20;0
Yolo County, CA;US;38.7646;-121.9018;2/12/20;0
Yolo County, CA;US;38.7646;-121.9018;2/13/20;0
Yolo County, CA;US;38.7646;-121.9018;2/14/20;0
Yolo County, CA;US;38.7646;-121.9018;2/15/20;0
Yolo County, CA;US;38.7646;-121.9018;2/16/20;0
Yolo County, CA;US;38.7646;-121.9018;2/17/20;0
Yolo County, CA;US;38.7646;-121.9018;2/18/20;0
Yolo County, CA;US;38.7646;-121.9018;2/19/20;0
Yolo County, CA;US;38.7646;-121.9018;2/20/20;0
Yolo County, CA;US;38.7646;-121.9018;2/21/20;0
Yolo County, CA;US;38.7646;-121.9018;2/22/20;0
Yolo County, CA;US;38.7646;-121.9018;2/23/20;0
Yolo County, CA;US;38.7646;-121.9018;2/24/20;0
Yolo County, CA;US;38.7646;-121.9018;2/25/20;0
Yolo County, CA;US;38.7646;-121.9018;2/26/20;0
Yolo County, CA;US;38.7646;-121.9018;2/27/20;0
Yolo County, CA;US;38.7646;-121.9018;2/28/20;0
Yolo County, CA;US;38.7646;-121.9018;2/29/20;0
Yolo County, CA;US;38.7646;-121.9018;3/1/20;0
Yolo County, CA;US;38.7646;-121.9018;3/2/20;0
Yolo County, CA;US;38.7646;-121.9018;3/3/20;0
Yolo County, CA;US;38.7646;-121.9018;3/4/20;0
Yolo County, CA;US;38.7646;-121.9018;3/5/20;0
Yolo County, CA;US;38.7646;-121.9018;3/6/20;1
Yolo County, CA;US;38.7646;-121.9018;3/7/20;1
;Vatican City;41.9029;12.4534;1/22/20;0
;Vatican City;41.9029;12.4534;1/23/20;0
;Vatican City;41.9029;12.4534;1/24/20;0
;Vatican City;41.9029;12.4534;1/25/20;0
;Vatican City;41.9029;12.4534;1/26/20;0
;Vatican City;41.9029;12.4534;1/27/20;0
;Vatican City;41.9029;12.4534;1/28/20;0
;Vatican City;41.9029;12.4534;1/29/20;0
;Vatican City;41.9029;12.4534;1/30/20;0
;Vatican City;41.9029;12.4534;1/31/20;0
;Vatican City;41.9029;12.4534;2/1/20;0
;Vatican City;41.9029;12.4534;2/2/20;0
;Vatican City;41.9029;12.4534;2/3/20;0
;Vatican City;41.9029;12.4534;2/4/20;0
;Vatican City;41.9029;12.4534;2/5/20;0
;Vatican City;41.9029;12.4534;2/6/20;0
;Vatican City;41.9029;12.4534;2/7/20;0
;Vatican City;41.9029;12.4534;2/8/20;0
;Vatican City;41.9029;12.4534;2/9/20;0
;Vatican City;41.9029;12.4534;2/10/20;0
;Vatican City;41.9029;12.4534;2/11/20;0
;Vatican City;41.9029;12.4534;2/12/20;0
;Vatican City;41.9029;12.4534;2/13/20;0
;Vatican City;41.9029;12.4534;2/14/20;0
;Vatican City;41.9029;12.4534;2/15/20;0
;Vatican City;41.9029;12.4534;2/16/20;0
;Vatican City;41.9029;12.4534;2/17/20;0
;Vatican City;41.9029;12.4534;2/18/20;0
;Vatican City;41.9029;12.4534;2/19/20;0
;Vatican City;41.9029;12.4534;2/20/20;0
;Vatican City;41.9029;12.4534;2/21/20;0
;Vatican City;41.9029;12.4534;2/22/20;0
;Vatican City;41.9029;12.4534;2/23/20;0
;Vatican City;41.9029;12.4534;2/24/20;0
;Vatican City;41.9029;12.4534;2/25/20;0
;Vatican City;41.9029;12.4534;2/26/20;0
;Vatican City;41.9029;12.4534;2/27/20;0
;Vatican City;41.9029;12.4534;2/28/20;0
;Vatican City;41.9029;12.4534;2/29/20;0
;Vatican City;41.9029;12.4534;3/1/20;0
;Vatican City;41.9029;12.4534;3/2/20;0
;Vatican City;41.9029;12.4534;3/3/20;0
;Vatican City;41.9029;12.4534;3/4/20;0
;Vatican City;41.9029;12.4534;3/5/20;0
;Vatican City;41.9029;12.4534;3/6/20;1
;Vatican City;41.9029;12.4534;3/7/20;1
Santa Clara County, CA;US;37.3541;-121.9552;1/22/20;0
Santa Clara County, CA;US;37.3541;-121.9552;1/23/20;0
Santa Clara County, CA;US;37.3541;-121.9552;1/24/20;0
Santa Clara County, CA;US;37.3541;-121.9552;1/25/20;0
Santa Clara County, CA;US;37.3541;-121.9552;1/26/20;0
Santa Clara County, CA;US;37.3541;-121.9552;1/27/20;0
Santa Clara County, CA;US;37.3541;-121.9552;1/28/20;0
Santa Clara County, CA;US;37.3541;-121.9552;1/29/20;0
Santa Clara County, CA;US;37.3541;-121.9552;1/30/20;0
Santa Clara County, CA;US;37.3541;-121.9552;1/31/20;1
Santa Clara County, CA;US;37.3541;-121.9552;2/1/20;1
Santa Clara County, CA;US;37.3541;-121.9552;2/2/20;1
Santa Clara County, CA;US;37.3541;-121.9552;2/3/20;2
Santa Clara County, CA;US;37.3541;-121.9552;2/4/20;2
Santa Clara County, CA;US;37.3541;-121.9552;2/5/20;2
Santa Clara County, CA;US;37.3541;-121.9552;2/6/20;2
Santa Clara County, CA;US;37.3541;-121.9552;2/7/20;2
Santa Clara County, CA;US;37.3541;-121.9552;2/8/20;2
Santa Clara County, CA;US;37.3541;-121.9552;2/9/20;2
Santa Clara County, CA;US;37.3541;-121.9552;2/10/20;2
Santa Clara County, CA;US;37.3541;-121.9552;2/11/20;2
Santa Clara County, CA;US;37.3541;-121.9552;2/12/20;2
Santa Clara County, CA;US;37.3541;-121.9552;2/13/20;2
Santa Clara County, CA;US;37.3541;-121.9552;2/14/20;2
Santa Clara County, CA;US;37.3541;-121.9552;2/15/20;2
Santa Clara County, CA;US;37.3541;-121.9552;2/16/20;2
Santa Clara County, CA;US;37.3541;-121.9552;2/17/20;2
Santa Clara County, CA;US;37.3541;-121.9552;2/18/20;2
Santa Clara County, CA;US;37.3541;-121.9552;2/19/20;2
Santa Clara County, CA;US;37.3541;-121.9552;2/20/20;2
Santa Clara County, CA;US;37.3541;-121.9552;2/21/20;2
